index,file_path,TOID,true_era,file_name,label
1992,./data/original_data/mugshots_ground_truth/0001000010141721_15wb1iUtBNB22gDscgQmQQ.jpg,1000010141721,c edwardian late victorian,0001000010141721_15wb1iUtBNB22gDscgQmQQ.jpg,2
3628,./data/original_data/mugshots_ground_truth/0001000010094366_2K8UDxTnPhF85Z5QrBBrZg.jpg,1000010094366,d interwar,0001000010094366_2K8UDxTnPhF85Z5QrBBrZg.jpg,3
1876,./data/original_data/mugshots_ground_truth/0001000010097522_H1rVaKFoNMOyvfJOz_bmog.jpg,1000010097522,c edwardian late victorian,0001000010097522_H1rVaKFoNMOyvfJOz_bmog.jpg,2
3295,./data/original_data/mugshots_ground_truth/0001000010020242_LZ3WQWeW9dKEmYwcGPAcgA.jpg,1000010020242,c edwardian late victorian,0001000010020242_LZ3WQWeW9dKEmYwcGPAcgA.jpg,2
885,./data/original_data/mugshots_ground_truth/0001000010019711_AXwed-l8MDAu63517B5PAA.jpg,1000010019711,d interwar,0001000010019711_AXwed-l8MDAu63517B5PAA.jpg,3
3158,./data/original_data/mugshots_ground_truth/0001000010180760_l-h4kzdbQ6ZBpPHBWUdX6Q.jpg,1000010180760,e postwar,0001000010180760_l-h4kzdbQ6ZBpPHBWUdX6Q.jpg,4
1679,./data/original_data/mugshots_ground_truth/0001000010065606_QRmX5UNirERE7riCA8gV2w.jpg,1000010065606,e postwar,0001000010065606_QRmX5UNirERE7riCA8gV2w.jpg,4
4287,./data/original_data/mugshots_ground_truth/0001000009995319_u7hjullNhZL6MPcVRbTOOw.jpg,1000009995319,d interwar,0001000009995319_u7hjullNhZL6MPcVRbTOOw.jpg,3
348,./data/original_data/mugshots_ground_truth/0001000010180033_aEpnkr6AXfn3T43mwKE68A.jpg,1000010180033,e postwar,0001000010180033_aEpnkr6AXfn3T43mwKE68A.jpg,4
3527,./data/original_data/mugshots_ground_truth/0001000010136088_4crDu65uYoKJGqsRGi2g0w.jpg,1000010136088,d interwar,0001000010136088_4crDu65uYoKJGqsRGi2g0w.jpg,3
5038,./data/original_data/mugshots_ground_truth/0001000010141202_3JgZlpOkAKAqgLc3kWveNw.jpg,1000010141202,e postwar,0001000010141202_3JgZlpOkAKAqgLc3kWveNw.jpg,4
1921,./data/original_data/mugshots_ground_truth/0001000010144689_d7E7WyfUgm_xFREnw-BzSQ.jpg,1000010144689,e postwar,0001000010144689_d7E7WyfUgm_xFREnw-BzSQ.jpg,4
5241,./data/original_data/mugshots_ground_truth/0001000009994108_7M0CRtJIiyQLGVN_WyS_bQ.jpg,1000009994108,c edwardian late victorian,0001000009994108_7M0CRtJIiyQLGVN_WyS_bQ.jpg,2
3618,./data/original_data/mugshots_ground_truth/0001000010144546_Cjm82IfjowuYXrbXa8Qd_w.jpg,1000010144546,d interwar,0001000010144546_Cjm82IfjowuYXrbXa8Qd_w.jpg,3
5243,./data/original_data/mugshots_ground_truth/0001000010017429_49dL_IvDa4jGOcoqX6c4_Q.jpg,1000010017429,d interwar,0001000010017429_49dL_IvDa4jGOcoqX6c4_Q.jpg,3
3464,./data/original_data/mugshots_ground_truth/0001000009995314_7AQSyAPjN6O7kjYS1XjYqw.jpg,1000009995314,d interwar,0001000009995314_7AQSyAPjN6O7kjYS1XjYqw.jpg,3
3850,./data/original_data/mugshots_ground_truth/0001000010102229_jQXv1eFnkwW5JydykTlfJw.jpg,1000010102229,d interwar,0001000010102229_jQXv1eFnkwW5JydykTlfJw.jpg,3
5944,./data/original_data/mugshots_ground_truth/0001000010056080_jarP3q9xwYfma2jP-4VXcw.jpg,1000010056080,c edwardian late victorian,0001000010056080_jarP3q9xwYfma2jP-4VXcw.jpg,2
431,./data/original_data/mugshots_ground_truth/0001000010176073_X1opAD2eX4X82oDMOifCOA.jpg,1000010176073,e postwar,0001000010176073_X1opAD2eX4X82oDMOifCOA.jpg,4
713,./data/original_data/mugshots_ground_truth/0001000010065246_SsWO_qI5nJKCXclql2MZRQ.jpg,1000010065246,d interwar,0001000010065246_SsWO_qI5nJKCXclql2MZRQ.jpg,3
4017,./data/original_data/mugshots_ground_truth/0001000010197771_YZQYQ0cLFp8Yx_5IB7NhiA.jpg,1000010197771,e postwar,0001000010197771_YZQYQ0cLFp8Yx_5IB7NhiA.jpg,4
3993,./data/original_data/mugshots_ground_truth/0001000010059222_6mBEmqXrYLYzU6mGE8Z_Aw.jpg,1000010059222,b victorian,0001000010059222_6mBEmqXrYLYzU6mGE8Z_Aw.jpg,1
1424,./data/original_data/mugshots_ground_truth/0001000010137892_tyqA9D2uQl5asUt9TI2OyA.jpg,1000010137892,d interwar,0001000010137892_tyqA9D2uQl5asUt9TI2OyA.jpg,3
3828,./data/original_data/mugshots_ground_truth/0001000010058267_lEjY24Hj43EVX7qtGSNbBw.jpg,1000010058267,c edwardian late victorian,0001000010058267_lEjY24Hj43EVX7qtGSNbBw.jpg,2
1817,./data/original_data/mugshots_ground_truth/0001000010108592_ECue6jHzcUv2fb0XOsy5pA.jpg,1000010108592,d interwar,0001000010108592_ECue6jHzcUv2fb0XOsy5pA.jpg,3
353,./data/original_data/mugshots_ground_truth/0001000009995505_uwyWIl4p7NXnSNFM9aUEtQ.jpg,1000009995505,d interwar,0001000009995505_uwyWIl4p7NXnSNFM9aUEtQ.jpg,3
4612,./data/original_data/mugshots_ground_truth/0001000010057673_rlV7So0uAJhQ6_2rtLJuqw.jpg,1000010057673,b victorian,0001000010057673_rlV7So0uAJhQ6_2rtLJuqw.jpg,1
4698,./data/original_data/mugshots_ground_truth/0001000010146427_MUiDzL4lzbdpAyPcRJXc3g.jpg,1000010146427,e postwar,0001000010146427_MUiDzL4lzbdpAyPcRJXc3g.jpg,4
1491,./data/original_data/mugshots_ground_truth/0001000009992878_ODos--HOVR1_OM1zNFb00A.jpg,1000009992878,b victorian,0001000009992878_ODos--HOVR1_OM1zNFb00A.jpg,1
712,./data/original_data/mugshots_ground_truth/0001000010021734_4MMbG_S3P2Ao7BQ3-KT3Ag.jpg,1000010021734,c edwardian late victorian,0001000010021734_4MMbG_S3P2Ao7BQ3-KT3Ag.jpg,2
3774,./data/original_data/mugshots_ground_truth/0001000010057677_8WIynrNiabPJv1Sgg2BCEQ.jpg,1000010057677,b victorian,0001000010057677_8WIynrNiabPJv1Sgg2BCEQ.jpg,1
3053,./data/original_data/mugshots_ground_truth/0001000010061028_wFcwMnkC3ozK3aDwpblhcA.jpg,1000010061028,c edwardian late victorian,0001000010061028_wFcwMnkC3ozK3aDwpblhcA.jpg,2
2651,./data/original_data/mugshots_ground_truth/0001000010017406_qJ__l8ls6nJdyr3RKqnpbg.jpg,1000010017406,c edwardian late victorian,0001000010017406_qJ__l8ls6nJdyr3RKqnpbg.jpg,2
5108,./data/original_data/mugshots_ground_truth/0001000010060807_7Jy5TTw64dfVcV6hHRx59Q.jpg,1000010060807,a georgian,0001000010060807_7Jy5TTw64dfVcV6hHRx59Q.jpg,0
2060,./data/original_data/mugshots_ground_truth/0001000010179107_vkeh9VVpOM_BwJwcUG6jeQ.jpg,1000010179107,e postwar,0001000010179107_vkeh9VVpOM_BwJwcUG6jeQ.jpg,4
5232,./data/original_data/mugshots_ground_truth/0001000010106105_p9NcyYFHu_QKfZ-1ryfBhA.jpg,1000010106105,c edwardian late victorian,0001000010106105_p9NcyYFHu_QKfZ-1ryfBhA.jpg,2
1617,./data/original_data/mugshots_ground_truth/0001000010025604_CuMoLm4OqiYya55-W0cy2g.jpg,1000010025604,c edwardian late victorian,0001000010025604_CuMoLm4OqiYya55-W0cy2g.jpg,2
1262,./data/original_data/mugshots_ground_truth/0001000010103656_AdwaeHg6CgVyX0Vd9eC-Og.jpg,1000010103656,b victorian,0001000010103656_AdwaeHg6CgVyX0Vd9eC-Og.jpg,1
3840,./data/original_data/mugshots_ground_truth/0001000010139914_m-TSfU43wn3gCewhcODI3Q.jpg,1000010139914,e postwar,0001000010139914_m-TSfU43wn3gCewhcODI3Q.jpg,4
5645,./data/original_data/mugshots_ground_truth/0001000010138651_illxy9VY_lviqpbA-b4B7Q.jpg,1000010138651,d interwar,0001000010138651_illxy9VY_lviqpbA-b4B7Q.jpg,3
3080,./data/original_data/mugshots_ground_truth/0001000009992761_M0cmo1nkv7n-0GPD7mi1ag.jpg,1000009992761,e postwar,0001000009992761_M0cmo1nkv7n-0GPD7mi1ag.jpg,4
4412,./data/original_data/mugshots_ground_truth/0001000010179431_L-9XxW5eqbi5-vXJ_mr-hQ.jpg,1000010179431,e postwar,0001000010179431_L-9XxW5eqbi5-vXJ_mr-hQ.jpg,4
5406,./data/original_data/mugshots_ground_truth/0001000010101885_Ffp6Bbph7QXNSogyVr1Kyg.jpg,1000010101885,d interwar,0001000010101885_Ffp6Bbph7QXNSogyVr1Kyg.jpg,3
4183,./data/original_data/mugshots_ground_truth/0001000010064956_XcKO76ZY7tuq_HgxqBErEQ.jpg,1000010064956,e postwar,0001000010064956_XcKO76ZY7tuq_HgxqBErEQ.jpg,4
3146,./data/original_data/mugshots_ground_truth/0001000010140844_bl1rnWKNoNg98fqz-IrgOg.jpg,1000010140844,d interwar,0001000010140844_bl1rnWKNoNg98fqz-IrgOg.jpg,3
2756,./data/original_data/mugshots_ground_truth/0001000010065206_x-uyeLYvF8HjN7k-FLobuw.jpg,1000010065206,d interwar,0001000010065206_x-uyeLYvF8HjN7k-FLobuw.jpg,3
2591,./data/original_data/mugshots_ground_truth/0001000010023361_Tl7952te71BAfCdr5zFGWg.jpg,1000010023361,e postwar,0001000010023361_Tl7952te71BAfCdr5zFGWg.jpg,4
4708,./data/original_data/mugshots_ground_truth/0001000010095432_aqPMu5hchHR4l8tveGzipg.jpg,1000010095432,d interwar,0001000010095432_aqPMu5hchHR4l8tveGzipg.jpg,3
3864,./data/original_data/mugshots_ground_truth/0001000010061049_Vg-NSz7TxYlO5r_YM2tTyw.jpg,1000010061049,c edwardian late victorian,0001000010061049_Vg-NSz7TxYlO5r_YM2tTyw.jpg,2
1021,./data/original_data/mugshots_ground_truth/0001000009995441__A1_fSdd_wGeODjCAFUl3g.jpg,1000009995441,e postwar,0001000009995441__A1_fSdd_wGeODjCAFUl3g.jpg,4
119,./data/original_data/mugshots_ground_truth/0001000010065618_fLNZRgpED24erTj0hTWZYQ.jpg,1000010065618,e postwar,0001000010065618_fLNZRgpED24erTj0hTWZYQ.jpg,4
4959,./data/original_data/mugshots_ground_truth/0001000010106062_QYxmK2cPwZXm08FW2PkMug.jpg,1000010106062,c edwardian late victorian,0001000010106062_QYxmK2cPwZXm08FW2PkMug.jpg,2
5085,./data/original_data/mugshots_ground_truth/0001000009994110_kQ69jUAO-S2020jjIxvqvQ.jpg,1000009994110,c edwardian late victorian,0001000009994110_kQ69jUAO-S2020jjIxvqvQ.jpg,2
5432,./data/original_data/mugshots_ground_truth/0001000010108864_Q0cnar1PBbavMpoZemS0QQ.jpg,1000010108864,d interwar,0001000010108864_Q0cnar1PBbavMpoZemS0QQ.jpg,3
3166,./data/original_data/mugshots_ground_truth/0001000010139572_bRopDo6ys8coR5I1DsVCxQ.jpg,1000010139572,d interwar,0001000010139572_bRopDo6ys8coR5I1DsVCxQ.jpg,3
4603,./data/original_data/mugshots_ground_truth/0001000010017153_laEJKEEbk6JMjMo4pDm1gw.jpg,1000010017153,c edwardian late victorian,0001000010017153_laEJKEEbk6JMjMo4pDm1gw.jpg,2
4222,./data/original_data/mugshots_ground_truth/0001000010017114_13nnailiuFAku0kU1BYJmQ.jpg,1000010017114,c edwardian late victorian,0001000010017114_13nnailiuFAku0kU1BYJmQ.jpg,2
2373,./data/original_data/mugshots_ground_truth/0001000010102089_W_5T1zCtgJaf4N4bjSYJWg.jpg,1000010102089,d interwar,0001000010102089_W_5T1zCtgJaf4N4bjSYJWg.jpg,3
4006,./data/original_data/mugshots_ground_truth/0001000010025644_bJ8zv37pDsP0CImvDMKC0w.jpg,1000010025644,c edwardian late victorian,0001000010025644_bJ8zv37pDsP0CImvDMKC0w.jpg,2
3681,./data/original_data/mugshots_ground_truth/0001000010097492_la7ntI5jC0W_ROS91QWiXw.jpg,1000010097492,c edwardian late victorian,0001000010097492_la7ntI5jC0W_ROS91QWiXw.jpg,2
4818,./data/original_data/mugshots_ground_truth/0001000010096892_rJKhYY6bBPbLQFHKNLnhSg.jpg,1000010096892,b victorian,0001000010096892_rJKhYY6bBPbLQFHKNLnhSg.jpg,1
1082,./data/original_data/mugshots_ground_truth/0001000010141687_MDAZsIoQh213uixkBROkMw.jpg,1000010141687,b victorian,0001000010141687_MDAZsIoQh213uixkBROkMw.jpg,1
1263,./data/original_data/mugshots_ground_truth/0001000010098323_cvZfcmcurPoeW2Gi4ao72A.jpg,1000010098323,c edwardian late victorian,0001000010098323_cvZfcmcurPoeW2Gi4ao72A.jpg,2
5369,./data/original_data/mugshots_ground_truth/0001000010146517_u8l_hxgU6OE_UMUjhTZoRQ.jpg,1000010146517,d interwar,0001000010146517_u8l_hxgU6OE_UMUjhTZoRQ.jpg,3
2500,./data/original_data/mugshots_ground_truth/0001000010146432_p0J-35I_AZzyLPVcU_ojbg.jpg,1000010146432,e postwar,0001000010146432_p0J-35I_AZzyLPVcU_ojbg.jpg,4
1458,./data/original_data/mugshots_ground_truth/0001000010017120_U_-2ALVVpIg8Rrh5fCOFXw.jpg,1000010017120,c edwardian late victorian,0001000010017120_U_-2ALVVpIg8Rrh5fCOFXw.jpg,2
2348,./data/original_data/mugshots_ground_truth/0001000010097705_fU-JcLAxaWfvpHDV_3MKqg.jpg,1000010097705,c edwardian late victorian,0001000010097705_fU-JcLAxaWfvpHDV_3MKqg.jpg,2
740,./data/original_data/mugshots_ground_truth/0001000010016781_lvrCTNdJ3rmKWNt_IMGyaA.jpg,1000010016781,c edwardian late victorian,0001000010016781_lvrCTNdJ3rmKWNt_IMGyaA.jpg,2
3862,./data/original_data/mugshots_ground_truth/0001000010197179_Cxj0NPA5QKOqJkrUroL_gQ.jpg,1000010197179,e postwar,0001000010197179_Cxj0NPA5QKOqJkrUroL_gQ.jpg,4
847,./data/original_data/mugshots_ground_truth/0001000010095041_acXsiw-S4K4x8_14ux0bQg.jpg,1000010095041,c edwardian late victorian,0001000010095041_acXsiw-S4K4x8_14ux0bQg.jpg,2
3986,./data/original_data/mugshots_ground_truth/0001000010110849_tLTQReQ_Ef6HbK6i_9XqNA.jpg,1000010110849,d interwar,0001000010110849_tLTQReQ_Ef6HbK6i_9XqNA.jpg,3
2536,./data/original_data/mugshots_ground_truth/0001000010021370_A_geEL99yxu8nzo7UO4C8w.jpg,1000010021370,c edwardian late victorian,0001000010021370_A_geEL99yxu8nzo7UO4C8w.jpg,2
825,./data/original_data/mugshots_ground_truth/0001000010096282_gNeB2812y5k3TYThFfJrNQ.jpg,1000010096282,c edwardian late victorian,0001000010096282_gNeB2812y5k3TYThFfJrNQ.jpg,2
5827,./data/original_data/mugshots_ground_truth/0001000010021232_Scjtrjr8K5OXrdx3mXcbfg.jpg,1000010021232,c edwardian late victorian,0001000010021232_Scjtrjr8K5OXrdx3mXcbfg.jpg,2
2218,./data/original_data/mugshots_ground_truth/0001000010141004_oF4Dhotk8P6kkjmQOtUJww.jpg,1000010141004,e postwar,0001000010141004_oF4Dhotk8P6kkjmQOtUJww.jpg,4
2065,./data/original_data/mugshots_ground_truth/0001000010105241_Ie7ZXZGOcxyXIhLuiSZ8zg.jpg,1000010105241,e postwar,0001000010105241_Ie7ZXZGOcxyXIhLuiSZ8zg.jpg,4
3606,./data/original_data/mugshots_ground_truth/0001000010141671_X-L1t1Tpk5zPIEvAvhc7ww.jpg,1000010141671,d interwar,0001000010141671_X-L1t1Tpk5zPIEvAvhc7ww.jpg,3
2949,./data/original_data/mugshots_ground_truth/0001000010016777_MbGvl1GxhZjQ_qhD7puDBw.jpg,1000010016777,c edwardian late victorian,0001000010016777_MbGvl1GxhZjQ_qhD7puDBw.jpg,2
3074,./data/original_data/mugshots_ground_truth/0001000010104060_mFLsMZvyqzX8UDktdzviYw.jpg,1000010104060,b victorian,0001000010104060_mFLsMZvyqzX8UDktdzviYw.jpg,1
5310,./data/original_data/mugshots_ground_truth/0001000010095866_cOFSaIVDFH7YBqKCx2meEQ.jpg,1000010095866,d interwar,0001000010095866_cOFSaIVDFH7YBqKCx2meEQ.jpg,3
5272,./data/original_data/mugshots_ground_truth/0001000042639963_5YNJYK7uYdCBFtyaXCmvMw.jpg,1000042639963,g cont victorian,0001000042639963_5YNJYK7uYdCBFtyaXCmvMw.jpg,6
5852,./data/original_data/mugshots_ground_truth/0001000010141456_ArF3H2024QR6JYFce1jrFQ.jpg,1000010141456,c edwardian late victorian,0001000010141456_ArF3H2024QR6JYFce1jrFQ.jpg,2
2062,./data/original_data/mugshots_ground_truth/0001000010103015_qxUaeY8lW52eMovDHFIpBw.jpg,1000010103015,c edwardian late victorian,0001000010103015_qxUaeY8lW52eMovDHFIpBw.jpg,2
1236,./data/original_data/mugshots_ground_truth/0001000010025234_uH9NrS34ctsTnJ_pzNIvnw.jpg,1000010025234,e postwar,0001000010025234_uH9NrS34ctsTnJ_pzNIvnw.jpg,4
2512,./data/original_data/mugshots_ground_truth/0001000010102478_79N-y0BKA95OkLDpJD2b9w.jpg,1000010102478,d interwar,0001000010102478_79N-y0BKA95OkLDpJD2b9w.jpg,3
241,./data/original_data/mugshots_ground_truth/0001000010097645_HV5VKLYlS9fHDMW3UUhF7Q.jpg,1000010097645,b victorian,0001000010097645_HV5VKLYlS9fHDMW3UUhF7Q.jpg,1
662,./data/original_data/mugshots_ground_truth/0001000010061088_VRqqalmBXWw0Mor9o_utnA.jpg,1000010061088,c edwardian late victorian,0001000010061088_VRqqalmBXWw0Mor9o_utnA.jpg,2
1938,./data/original_data/mugshots_ground_truth/0001000010103076_2KGsDeqvJo5VH7Cb4m2iJw.jpg,1000010103076,b victorian,0001000010103076_2KGsDeqvJo5VH7Cb4m2iJw.jpg,1
3422,./data/original_data/mugshots_ground_truth/0001000010025682_E6Y0Fba0UUyGTD_V5Je3Mg.jpg,1000010025682,c edwardian late victorian,0001000010025682_E6Y0Fba0UUyGTD_V5Je3Mg.jpg,2
5932,./data/original_data/mugshots_ground_truth/0001000010059214_wfIJo_1eZ9GP1Yc5h4wOTw.jpg,1000010059214,a georgian,0001000010059214_wfIJo_1eZ9GP1Yc5h4wOTw.jpg,0
563,./data/original_data/mugshots_ground_truth/0001000010102221_RugZ-qzpABw1-uGEreqlFw.jpg,1000010102221,d interwar,0001000010102221_RugZ-qzpABw1-uGEreqlFw.jpg,3
1042,./data/original_data/mugshots_ground_truth/0001000010019219_uwL3M0Zs56EROd-b59R0Qg.jpg,1000010019219,c edwardian late victorian,0001000010019219_uwL3M0Zs56EROd-b59R0Qg.jpg,2
1341,./data/original_data/mugshots_ground_truth/0001000010094073_u3reLWBFzCkiARJlGcbpJw.jpg,1000010094073,d interwar,0001000010094073_u3reLWBFzCkiARJlGcbpJw.jpg,3
4535,./data/original_data/mugshots_ground_truth/0001000010103006_hrF64VC4Gc6GDEX6uEBYRg.jpg,1000010103006,c edwardian late victorian,0001000010103006_hrF64VC4Gc6GDEX6uEBYRg.jpg,2
5004,./data/original_data/mugshots_ground_truth/0001000010099511_8ISSOt0giPM73EpFVaYZIA.jpg,1000010099511,d interwar,0001000010099511_8ISSOt0giPM73EpFVaYZIA.jpg,3
5506,./data/original_data/mugshots_ground_truth/0001000010103902_DZ0p5-ZTu4ddw6ukiFRelQ.jpg,1000010103902,b victorian,0001000010103902_DZ0p5-ZTu4ddw6ukiFRelQ.jpg,1
611,./data/original_data/mugshots_ground_truth/0001000010013621_O7mnvszdhqrWNomEgzvMnA.jpg,1000010013621,e postwar,0001000010013621_O7mnvszdhqrWNomEgzvMnA.jpg,4
2683,./data/original_data/mugshots_ground_truth/0001000010105282_LPcIuUWoqPS4cs5dRJ2vTQ.jpg,1000010105282,b victorian,0001000010105282_LPcIuUWoqPS4cs5dRJ2vTQ.jpg,1
3747,./data/original_data/mugshots_ground_truth/0001000010059863_3cm5XxDXAYF_wd5AhZNzpQ.jpg,1000010059863,b victorian,0001000010059863_3cm5XxDXAYF_wd5AhZNzpQ.jpg,1
1775,./data/original_data/mugshots_ground_truth/0001000010068985_u8p5iV2su0Q7diU_aTmTdQ.jpg,1000010068985,e postwar,0001000010068985_u8p5iV2su0Q7diU_aTmTdQ.jpg,4
2608,./data/original_data/mugshots_ground_truth/0001000010103098_8X4bGNUvYNL0l6LIOsVjVw.jpg,1000010103098,b victorian,0001000010103098_8X4bGNUvYNL0l6LIOsVjVw.jpg,1
5955,./data/original_data/mugshots_ground_truth/0001000010103075_2KGsDeqvJo5VH7Cb4m2iJw.jpg,1000010103075,c edwardian late victorian,0001000010103075_2KGsDeqvJo5VH7Cb4m2iJw.jpg,2
3476,./data/original_data/mugshots_ground_truth/0001000010016984_fUUZcNYKvbBAXiLkMateRg.jpg,1000010016984,b victorian,0001000010016984_fUUZcNYKvbBAXiLkMateRg.jpg,1
4471,./data/original_data/mugshots_ground_truth/0001000010098097_tjP9uewj_TS-t6U0v0QSrA.jpg,1000010098097,e postwar,0001000010098097_tjP9uewj_TS-t6U0v0QSrA.jpg,4
581,./data/original_data/mugshots_ground_truth/0001000010096273_HaiBuWUQG76JcRi2_TpFpw.jpg,1000010096273,c edwardian late victorian,0001000010096273_HaiBuWUQG76JcRi2_TpFpw.jpg,2
2300,./data/original_data/mugshots_ground_truth/0001000010099520_SIdGXpFbm7KfGfOvVZaxMg.jpg,1000010099520,c edwardian late victorian,0001000010099520_SIdGXpFbm7KfGfOvVZaxMg.jpg,2
2925,./data/original_data/mugshots_ground_truth/0001000010143377_xRNt8_JdsO0Z7jpAM9sDFQ.jpg,1000010143377,d interwar,0001000010143377_xRNt8_JdsO0Z7jpAM9sDFQ.jpg,3
5348,./data/original_data/mugshots_ground_truth/0001000010019395_S2ze0OTVuQnvEJ0y1KcELg.jpg,1000010019395,c edwardian late victorian,0001000010019395_S2ze0OTVuQnvEJ0y1KcELg.jpg,2
5036,./data/original_data/mugshots_ground_truth/0001000010100993_mQeEdd_qPTOTE0t3M7ZdkQ.jpg,1000010100993,b victorian,0001000010100993_mQeEdd_qPTOTE0t3M7ZdkQ.jpg,1
4784,./data/original_data/mugshots_ground_truth/0001000010065359_gXwI8V-XLaqVAQqEs2fplw.jpg,1000010065359,d interwar,0001000010065359_gXwI8V-XLaqVAQqEs2fplw.jpg,3
5676,./data/original_data/mugshots_ground_truth/0001000010179099_PCm6TzGo4ULAJcxLVvGEOg.jpg,1000010179099,e postwar,0001000010179099_PCm6TzGo4ULAJcxLVvGEOg.jpg,4
5072,./data/original_data/mugshots_ground_truth/0001000010178500_JZIFF8gtEMl7UVVhQD8GPw.jpg,1000010178500,e postwar,0001000010178500_JZIFF8gtEMl7UVVhQD8GPw.jpg,4
4936,./data/original_data/mugshots_ground_truth/0001000010147610_Ahh3O8QpTAaWFJ2YYOSTvg.jpg,1000010147610,d interwar,0001000010147610_Ahh3O8QpTAaWFJ2YYOSTvg.jpg,3
1113,./data/original_data/mugshots_ground_truth/0001000010103288_ok1KV6apAdBWj50Ou3inNg.jpg,1000010103288,b victorian,0001000010103288_ok1KV6apAdBWj50Ou3inNg.jpg,1
2432,./data/original_data/mugshots_ground_truth/0001000010099286_XZllOpCYOYC3EMZx5J4ptA.jpg,1000010099286,d interwar,0001000010099286_XZllOpCYOYC3EMZx5J4ptA.jpg,3
2250,./data/original_data/mugshots_ground_truth/0001000010102091_8Fzu0fjjvCgnHe29sRGAcQ.jpg,1000010102091,d interwar,0001000010102091_8Fzu0fjjvCgnHe29sRGAcQ.jpg,3
648,./data/original_data/mugshots_ground_truth/0001000010176348_jZqjrBJZDFGXI64v-CSGqg.jpg,1000010176348,d interwar,0001000010176348_jZqjrBJZDFGXI64v-CSGqg.jpg,3
5505,./data/original_data/mugshots_ground_truth/0001000010094817_lbtC41Sl-04LrgcSkOt4_A.jpg,1000010094817,c edwardian late victorian,0001000010094817_lbtC41Sl-04LrgcSkOt4_A.jpg,2
4564,./data/original_data/mugshots_ground_truth/0001000010110094_bQQS-WKOMG0kE6QGRunTcQ.jpg,1000010110094,d interwar,0001000010110094_bQQS-WKOMG0kE6QGRunTcQ.jpg,3
415,./data/original_data/mugshots_ground_truth/0001000042639943_wpL_EjFmD-KYceRHQMgjLg.jpg,1000042639943,g cont victorian,0001000042639943_wpL_EjFmD-KYceRHQMgjLg.jpg,6
242,./data/original_data/mugshots_ground_truth/0001000010177275_UKoxpZWmZtMkD7qYF6w5lQ.jpg,1000010177275,d interwar,0001000010177275_UKoxpZWmZtMkD7qYF6w5lQ.jpg,3
1621,./data/original_data/mugshots_ground_truth/0001000010099073_Ht8f5HWk2_pAlCsuCHBpdQ.jpg,1000010099073,c edwardian late victorian,0001000010099073_Ht8f5HWk2_pAlCsuCHBpdQ.jpg,2
5924,./data/original_data/mugshots_ground_truth/0001000010179497_MMcNXO31DQXNeUKbSF7OOg.jpg,1000010179497,e postwar,0001000010179497_MMcNXO31DQXNeUKbSF7OOg.jpg,4
4,./data/original_data/mugshots_ground_truth/0001000010096472_DOPbaY8cdYkvNZEnklDziA.jpg,1000010096472,c edwardian late victorian,0001000010096472_DOPbaY8cdYkvNZEnklDziA.jpg,2
3298,./data/original_data/mugshots_ground_truth/0001000010103850_olqXDK1p9HelfkBps0gDyA.jpg,1000010103850,c edwardian late victorian,0001000010103850_olqXDK1p9HelfkBps0gDyA.jpg,2
399,./data/original_data/mugshots_ground_truth/0001000010059849_MAfFPHac67pxWR4bJD1gGA.jpg,1000010059849,c edwardian late victorian,0001000010059849_MAfFPHac67pxWR4bJD1gGA.jpg,2
205,./data/original_data/mugshots_ground_truth/0001000010108957_njfa3WrCl9DIVsOvWuKPMw.jpg,1000010108957,d interwar,0001000010108957_njfa3WrCl9DIVsOvWuKPMw.jpg,3
1120,./data/original_data/mugshots_ground_truth/0001000010098637_URmfYdT-Fzi-STpGqSBtnw.jpg,1000010098637,c edwardian late victorian,0001000010098637_URmfYdT-Fzi-STpGqSBtnw.jpg,2
4038,./data/original_data/mugshots_ground_truth/0001000010062653_53wCpr_IW0yt-7-AQ_PBEg.jpg,1000010062653,c edwardian late victorian,0001000010062653_53wCpr_IW0yt-7-AQ_PBEg.jpg,2
5366,./data/original_data/mugshots_ground_truth/0001000010059699_s9nDO21zfLQVARTru6g9Lw.jpg,1000010059699,c edwardian late victorian,0001000010059699_s9nDO21zfLQVARTru6g9Lw.jpg,2
4645,./data/original_data/mugshots_ground_truth/0001000010099284_0Ax6lC7JKlgejtZ29oJ2lQ.jpg,1000010099284,d interwar,0001000010099284_0Ax6lC7JKlgejtZ29oJ2lQ.jpg,3
397,./data/original_data/mugshots_ground_truth/0001000009992972_WQwk9YmsebT-yh0eM-RPiA.jpg,1000009992972,c edwardian late victorian,0001000009992972_WQwk9YmsebT-yh0eM-RPiA.jpg,2
3980,./data/original_data/mugshots_ground_truth/0001000010020648_2d1mSQY4DJiKsT7Elx5kyg.jpg,1000010020648,d interwar,0001000010020648_2d1mSQY4DJiKsT7Elx5kyg.jpg,3
2994,./data/original_data/mugshots_ground_truth/0001000010142885_iCmBr9sNZJbmZjpPdZB3uw.jpg,1000010142885,e postwar,0001000010142885_iCmBr9sNZJbmZjpPdZB3uw.jpg,4
1768,./data/original_data/mugshots_ground_truth/0001000010063881_2iUQD0A3wFA4o5SxrVV3rQ.jpg,1000010063881,e postwar,0001000010063881_2iUQD0A3wFA4o5SxrVV3rQ.jpg,4
4747,./data/original_data/mugshots_ground_truth/0001000010140136_dPuyxCi5-nVM1pnxWtUX_g.jpg,1000010140136,e postwar,0001000010140136_dPuyxCi5-nVM1pnxWtUX_g.jpg,4
