丽康花园,,120.80428,32.08928,9905,2013年建成,板楼,,
乐天桐墅湾,,120.88264,32.01814,24541,2013年建成,板楼,,
龙墅官公岛,,121.23166,31.94297,7610,,板楼,,
四季绿苑,,120.84725,32.0065,16138,2011年建成,板楼,,
师范桥,,121.07703,32.0767,6713,1998年建成,板楼,,
三三公寓,,120.87642,32.01713,26524,2003年建成,板楼,,
新华佳园,,120.80444,32.05104,9208,2010年建成,板楼,,
幸福花苑,,120.84598,32.08466,9166,2013年建成,板楼,,
星源名苑,,121.0871,32.08386,9437,2016/12/1,板塔结合,,
晏园凤凰汇,,120.88038,32.02064,28043,2012年建成,板楼,,
振兴花园,,120.93965,31.91631,9696,2000年建成,板楼,,
北街新村,,120.8725,32.02198,16031,1998年建成,板楼,,
八仙花苑,,120.86785,32.0165,23634,1999年建成,板楼,,
滨河人家,,121.06754,32.08929,8058,2014年建成,板楼,,
百花南苑,,120.85323,32.02344,13322,2006年建成,板楼,,
北濠山庄,,120.86595,32.0254,23915,2000年建成,板楼,,
财富商城住宅,,120.855179,32.038353,9097,2008年建成,板楼,,
城山花园,,120.8787,31.96635,18749,2010年建成,板楼,,
莱茵国际,79,120.8721771,32.00278091,27252,2012年建成,板楼,,
大唐世纪豪庭,203,121.07262,32.05358,12164,2014年建成,板楼,,
东苑小区,,120.8781738,32.01987457,25524,1996年建成,板楼,,
濠西园华迪小区,,120.85492,32.02006,12973,1998年建成,板楼,,
鸿运58号空间,,120.8799667,32.04834747,7624,2008年建成,板楼,,
华侨花苑,,120.85761,32.02449,12241,2001年建成,板楼,,
玖星玺园,,121.09453,31.95498,8211,2017年建成,板楼,,
家和花苑,,120.87504,32.00254,15790,1998年建成,板楼,,
丽景花苑,,120.88126,32.01585,26232,2007年建成,板楼,,
民心花园,,120.9118,31.98396,13999,,板楼,,
启秀南苑,,120.87254,32.00556,25490,2001年建成,板楼,,
莘园路新村,,120.85783,32.00667,16246,2007年建成,板楼,,
水岸花都,,120.7520373,32.10985408,7511,,板楼,,
天和景居,,120.7996,32.09487,8792,2013年建成,板楼,,
万象北园,,120.85164,32.01882,9078,1996年建成,板楼,,
鑫品佳园,,120.55156,32.3989,5125,2011年建成,板楼,,
新华三村,,120.80035,32.05406,9911,2014年建成,板楼,,
星源花苑,,121.08113,32.07075,7144,,板楼,,
友谊公寓,,120.85992,32.01012,19501,2007年建成,板楼,,
中远小区,,120.83565,31.99841,11649,2002年建成,板楼,,
中兴·兰溪荟,,120.96063,31.93431,11390,,板楼,板塔结合,
中兴花苑,,120.92956,31.91903,10044,2003年建成,板楼,,
爱玛花苑,,120.938174,31.919688,12724,2003年建成,板楼,,
陈家小园,,120.844794,32.0188,12127,1999年建成,板楼,,
翠园花苑,,121.0824,32.08466,10096,2009年建成,板楼,,
朝晖小苑,,120.87042,31.99381,14269,2014年建成,板楼,,
东景新城,,120.89915,32.02088,9825,2007年建成,板楼,,
方大花苑,,120.87371,32.0016,11720,1998年建成,板楼,,
富贵北园,,120.86564,32.02112,26451,1999年建成,板楼,,
果园南苑,,121.09174,32.04978,9120,,板塔结合,,
濠滨花园,,120.86896,32.02557,21895,2007年建成,板楼,,
海门御景园,,121.14147,31.81751,8009,2014年建成,板楼,,
南通华润中心,1357,120.8547363,32.05410004,9456,2015年建成,板楼,,
濠东路63号,,120.8700714,32.02999497,12382,1993年建成,板楼,,
金海丽水湾,132,120.44584,32.5504,4893,2015年建成,板楼,,
金霞东苑,,121.09318,32.07289,9302,2014年建成,板楼,,
民生滨江丽景,,120.81649,32.02171,12666,2008年建成,板楼,,
名都豪庭,104,121.06343,31.95573,6997,2015年建成,板楼,,
南方公寓,,120.87564,32.03172,15836,2006年建成,板楼,,
南湖学府,456,121.08747,32.0671,13406,2015年建成,板楼,,
时珍园,,120.85512,32.00173,11012,1998年建成,板楼,,
学田千禧园,,120.89172,32.01615,16183,2001年建成,板楼,,
新龙花苑,,120.8834,32.02732,12789,2006年建成,板楼,,
新东方花苑,44,120.88739,32.0219,19315,2013年建成,板楼,,
颐和花园,,120.84892,32.021,12694,2002年建成,板楼,,
永兴福里,,120.82951,32.0395,14256,2016年建成,板楼,,
阳光花园,,120.84684,32.02232,12506,2002年建成,板楼,,
永兴花苑,,120.82492,32.03642,11825,2011年建成,板楼,,
育才花苑,,121.06974,32.09522,6584,2006年建成,板楼,,
晏园玖珑城,,120.88263,32.02084,15977,2011年建成,板楼,,
亚太苑,,120.88534,31.99954,15485,2005年建成,板楼,,
奥特莱斯,,120.85447,32.04052,暂无,2009年建成,板楼,,
都市华庭,816,120.55949,32.38083,6016,2012年建成,板楼,,
翡翠花园,,120.8631,32.02531,20496,2000年建成,板楼,,
濠西园中北小区,,120.8549,32.01875,12409,2000年建成,板楼,,
濠景仁居,,120.85699,32.019,18851,2014年建成,板楼,,
荟景苑,,120.91242,31.9551,14286,2014年建成,板楼,,
濠景园,,120.87595,32.00089,14670,2003年建成,板楼,,
汇园小区,,120.92725,31.9215,8106,1992年建成,板楼,,
金龙花苑,,120.88588,32.01951,15122,2000年建成,板楼,,
京扬数码广场,,120.90058,32.02392,11052,2012年建成,塔楼,,
丽都花园,,120.80275,32.09221,9450,2013年建成,板楼,,
明珠新村,,121.67113,31.81194,9184,1997年建成,板楼,,
浅水湾,,120.57463,32.39525,6209,2008年建成,板楼,,
青青家园,,120.97655,32.00287,9111,2008年建成,板楼,,
如皋翠湖湾,,120.64065,32.40414,5125,,,,
双霞花苑,,121.08074,32.06569,8653,,板楼,,
桃坞路服饰城住宅,,120.85932,32.00952,16327,2001年建成,板楼,板塔结合,
泰山公寓,,121.05023,32.0737,8160,2005年建成,板楼,,
通明花苑,,120.88917,32.00263,19700,2009年建成,板楼,,
万豪公寓,,121.07473,32.08716,10445,2000年建成,板楼,,
炜赋人和家园,,120.92736,31.92286,10330,2013年建成,板楼,,
永和佳园,,120.8218431,32.04183497,12171,2012年建成,板楼,,
永兴之星,,120.8033752,32.03292084,4112,2006年建成,板楼,,
中南·漫悦湾,,121.1628,31.90185,暂无,,板楼,,
中南俪园,,120.88798,32.01789,18425,2005年建成,板楼,,
宾东新村小区,,121.2020557,32.31086789,4491,1999年建成,板楼,,
板桥南村,,120.8879663,32.01917115,10304,1995年建成,板楼,,
东方鑫乾,,120.88131,32.03179,13955,2006年建成,板楼,,
东方花苑,,120.88422,32.03081,12376,2002年建成,板楼,,
复兴新村,,121.16477,31.89689,6037,1998年建成,板楼,,
和丰北城锦居,,120.87544,32.04551,13478,2011年建成,板楼,,
虹景园,,120.85579,32.00038,14969,2002年建成,板楼,,
海南新村,,121.17519,31.88755,7686,1998年建成,板楼,,
海上明珠,,121.03268,32.5511,暂无,2011年建成,板楼,,
恒盛泰晤士印象,,120.5759659,32.1030159,4606,2011年建成,板楼,,
和颐都市绿洲,,120.80229,32.05913,9404,2010年建成,板楼,,
佳成花苑,,120.8487,32.01352,17442,2005年建成,板楼,,
金科世界城,,120.54737,32.37549,7415,2015年建成,板塔结合,,
将军二园,,120.85609,32.0142,9131,2005年建成,板楼,,
三喜花苑,,120.85947,32.00238,16494,2000年建成,板楼,,
苏建新天地,,121.18052,32.29386,7614,2011年建成,板楼,,
通州花苑,,121.07083,32.07466,6061,1998年建成,板楼,,
万象东园,,120.85677,32.01685,9111,1993年建成,板楼,,
新胜花苑,,120.93696,32.01256,10789,2012年建成,板楼,,
秀水华庭,,120.84194,32.1581,6346,,板楼,,
雍和御上海,,121.64824,31.80826,6628,2016年建成,板楼,,
御龙湾,244,120.57849,32.37189,5923,2013年建成,板楼,,
银河公寓,,121.06497,32.07285,7677,2000年建成,板楼,,
奥体新城,80,120.60332,32.37443,7463,2013年建成,板楼,,
城南绿苑,,120.86431,32.00234,8985,2000年建成,板楼,,
长虹新村,,120.84999,32.02256,10792,1998年建成,板楼,,
丰润嘉园,,121.03144,32.44268,暂无,,板楼,,
福瑞嘉园,144,121.0841,32.0712,9599,2015年建成,塔楼,,
光明花苑,,120.85954,32.00068,11784,2002年建成,板楼,,
果园名居,,121.08823,32.05156,8102,,板楼,,
恒基花苑,,120.88399,32.01436,16761,2002年建成,板楼,,
海安华新一品御元,,120.4689331,32.5270958,9248,,板楼,,
海门名人苑,,121.1603,31.89744,7420,2008年建成,板楼,,
虹桥北村钻石楼,,120.84887,32.00583,8629,2003年建成,板楼,,
汇景名豪,504,120.55982,32.38567,3776,2011年建成,板楼,,
恒大御澜庭,,120.83425,32.075694,11890,2018/8/30,板楼,,
濠南路32号,,120.8774789,32.01245984,21464,2002年建成,板楼,,
金鼎名城,342,120.57115,32.37373,9339,2013年建成,板楼,,
锦城苑,18,120.85729,32.027,17747,2017年建成,板楼,,
金和小区,,121.08056,32.07469,7431,2000年建成,板楼,,
佳苑西区,,121.08178,32.08669,7947,2005年建成,板楼,,
锦绣江南,,121.06499,32.07649,8238,2005年建成,板楼,,
龙游御境,,120.57621,32.37664,4929,2012年建成,板楼,,
瑞园,,120.8626,32.00175,17227,2004年建成,板楼,,
熔盛社区,,120.5728989,32.10346985,5281,2011年建成,板楼,,
如城百花苑,,120.562706,32.39528656,5498,1999年建成,塔楼,,
人民东路40号,,120.8741989,32.01892471,24270,1998年建成,砖楼,,
盛鑫金桥人家,,121.06721,32.0536,8845,2007年建成,板楼,,
天润锦园,,120.84889,32.00772,16764,2010年建成,板楼,,
未来海岸,180,120.58127,32.10145,4580,2012年建成,板楼,,
新市花苑,,121.19615,32.0159,3282,2009年建成,板楼,,
新三园,,121.0897,32.09048,8512,2012年建成,板楼,,
星港湾花园,,121.0029755,31.84549522,7033,,板楼,,
晏园河东老街小区,,120.85063,32.02022,9509,2010年建成,板楼,,
跃龙小苑,,120.86663,31.98437,10953,2005年建成,板楼,,
云樾东方,,120.96146,31.9289,13949,2017/9/1,塔楼,,
中海丁香花园,113,120.86188,32.00232,20426,2014年建成,板塔结合,,
紫薇二村,,121.66909,31.82013,7264,2009年建成,板楼,,
北濠二组团,,120.85839,32.02911,11078,1997年建成,板楼,,
财茂园,,120.85622,32.01188,暂无,2001年建成,板楼,,
朝阳公寓,,121.08036,32.0861,7358,2009年建成,板楼,,
城中花园,,121.07648,32.08662,6408,2000年建成,板楼,,
城南东苑,,120.87103,31.99692,9767,2002年建成,板楼,,
第三街区,,120.8243027,32.04271317,7267,2009年建成,板楼,,
大同新村,,121.16972,31.89585,9461,1999年建成,板楼,,
东郊花园,,120.6399,32.40148,6035,2010年建成,板楼,,
东赵家巷小区,,120.87569,32.02194,12978,1988年建成,板楼,,
郭里园丹桂苑,,120.8720779,32.02544022,16038,1995年建成,板楼,,
皋北新村,,120.5545578,32.40119171,3590,1998年建成,板楼,,
汇峰星巢魅力城,,120.93955,32.01428,8000,2009年建成,板楼,,
海门世纪光华苑,,121.17132,31.88333,11278,2006年建成,板楼,,
海门腾达花园,,121.16018,31.89404,9455,2005年建成,板楼,,
弘运园,,120.84825,32.01446,12139,1996年建成,板楼,,
汇园楼,,120.9266891,31.92231178,7364,1992年建成,板楼,,
江东广场,,120.86192,32.00337,13534,1996年建成,板楼,,
金海国际花园,,120.46848,32.52306,8290,2007年建成,板楼,,
君御豪庭,,120.56886,32.37797,6307,2012年建成,板楼,,
江城国际,240,120.5886154,32.09172821,5441,2013年建成,板塔结合,,
建成丽园,,120.57169,32.27587,4795,,,,
金桥园,,120.84646,32.01944,9940,2001年建成,板楼,,
锦都花苑,,120.85732,32.02908,8377,2002年建成,板楼,,
锦峰大厦住宅,,120.87791,32.00458,25601,2000年建成,板塔结合,,
理想城,,121.20116,31.88272,12995,2012年建成,板塔结合,,
隆兴福里,,120.79367,32.04835,9996,2016年建成,板楼,,
美丽华,,120.85868,32.04434,6584,2008年建成,板塔结合,,
民政新村,,120.8676834,32.00765991,30037,1998年建成,板楼,,
明珠花苑,150,120.76848,32.24658,8986,2012年建成,板楼,,
民主新村,,120.91944,31.93973,8953,1990年建成,板楼,,
起凤园,,120.85825,32.0144,暂无,1990年建成,板楼,,
瑞景新居,,120.79554,32.08965,8041,2012年建成,板楼,,
如意湾,,120.53812,32.44833,3921,2011年建成,板楼,,
尚城,,120.56435,32.28674,9513,2010年建成,板楼,,
首府名邸,,121.06894,32.06305,8921,2008年建成,板楼,,
五一花苑,,121.06674,32.08074,7016,2006年建成,板楼,,
协力园,,120.88359,32.01291,16061,2000年建成,板楼,,
西城花园,,120.54959,32.37397,暂无,2010年建成,板楼,,
兴飞花苑,,120.97235,32.07701,7078,,板楼,,
新城东苑,,120.89059,31.98823,19948,1998年建成,板楼,,
鑫景佳园,,120.93173,31.9243,9120,2004年建成,板楼,,
星辰园,,120.97776,31.90036,7234,2010年建成,板楼,,
远创紫樾台,,120.87022,32.05797,18936,2019/6/30,板楼,,
御林华府,,121.20716,31.88236,暂无,2009年建成,板楼,板塔结合,
运杰·龙馨园,,120.91631,32.02133,17216,2011年建成,板楼,,
银河家园,,121.05189,32.07712,8999,2012年建成,板楼,,
中实·锦绣园,,121.07021,32.03816,8955,,板塔结合,,
安惠濠河国际,,120.8619003,32.01467896,10057,2007年建成,板塔结合,,
博苑豪庭,,121.17605,32.35366,5321,,板楼,,
长江新村,,121.16668,31.89831,8996,2000年建成,板楼,,
城东雅苑,104,121.08456,32.06715,8909,2012年建成,板楼,,
东大俪鑫花苑,,121.07478,32.05256,8397,2009年建成,板楼,,
郭里园紫琅苑,,120.87688,32.02848,12580,1999年建成,板楼,,
郭里园南迁苑,,120.8729172,32.02715302,12330,2000年建成,板楼,,
国华百盛园,,120.48003,32.52549,6989,2012年建成,板楼,,
国际车城,,121.19953,31.87827,5213,2009年建成,板楼,,
华都商业广场,,120.85107,32.04243,暂无,2008年建成,板楼,,
弘博名人世家,,120.45001,32.57536,5924,2015年建成,板楼,,
海门长江新村,,121.16668,31.89831,6573,2000年建成,板楼,,
虹南小区,,121.06878,32.07978,5712,2000年建成,板楼,,
濠滨别业,,120.86849,32.02154,27131,2001年建成,板楼,,
金玉花苑,,121.26836,32.0139,6242,2015年建成,板楼,,
金桥小区,,120.85505,32.00049,12483,1998年建成,板楼,,
景诚中央公园,881,120.55274,32.40132,5243,2015年建成,塔楼,,
金河名人世家,,120.91481,31.9464,26961,2010年建成,板楼,,
金南小区,,121.07994,32.07151,6241,2005年建成,板楼,,
景怡花苑,,121.06863,32.08487,8179,,板楼,,
锦绣花园,,121.17022,31.88728,11680,2006年建成,板楼,,
金水湾鑫园,155,120.91026,31.93322,14498,2016年建成,板楼,,
金石国际大酒店,89,120.89769,31.97396,13426,2011年建成,板塔结合,,
康华苑,,120.7664,32.04591,6039,2010年建成,板楼,,
凯旋花园,,120.85164,32.01399,16385,2001年建成,板楼,,
龙馨家园,232,121.18721,31.8789,19781,2015年建成,板楼,,
绿苑,,120.84066,32.01505,12247,2005年建成,板楼,,
民生小区,,121.20876,31.87832,5866,1998年建成,板楼,,
米兰阳光,,120.64869,32.38906,4513,2010年建成,板楼,,
南山新村,,121.07947,32.08062,8141,2005年建成,板楼,,
南通大厦,,120.86635,32.01796,7078,2003年建成,板楼,,
青海新村,,121.18319,31.8977,8600,2002年建成,板楼,,
上海嘉苑,,120.55768,32.40087,5541,2010年建成,板楼,,
天瑞绿洲,222,120.5526,32.39558,6154,2015年建成,板楼,,
万科YOHO办公,,120.8607178,32.04895783,10000,2014年建成,板楼,,
五港新村,,121.16054,31.88221,13396,2005年建成,板楼,,
万豪花园,,121.6524,31.81713,11996,2008年建成,板楼,,
万科翡翠东第,,120.824533,32.06805,16306,,板塔结合,,
学田新村,,120.8869629,32.01081467,12181,1998年建成,板楼,,
新华园,,120.802,32.05542,6894,2010年建成,板楼,,
幸福世家,,120.84641,32.08296,9651,2014年建成,板楼,,
新华二村,,120.801727,32.055031,6299,2012年建成,板楼,,
星湖城市之星,,121.08327,32.07687,9341,2008年建成,板楼,,
星源佳苑,,121.08036,32.06856,8482,2002年建成,板楼,,
星湖知音,,121.07588,32.06898,7089,,塔楼,,
锡通花苑,,121.01604,31.92621,7452,,板楼,,
新通海花园,,120.8828,32.00199,19530,2001年建成,板楼,,
育贤花园,,120.58007,32.39028,5215,2004年建成,板楼,,
约克小镇,,120.60943,32.39527,5274,2015年建成,砖楼,,
跃龙公寓,,120.86121,32.00873,15832,2005年建成,板楼,,
紫阳新城,,120.83883,32.01459,11361,2009年建成,板楼,,
北岸华庭,,120.82554,32.01098,13342,2007年建成,板楼,,
北山花苑,,121.07727,32.08852,8284,2005年建成,板楼,,
长龙苑,,121.67417,31.81592,6698,2005年建成,板楼,,
都市豪庭,,120.88251,32.01724,19704,2007年建成,板楼,,
东洲新村,,121.66321,31.80609,7470,2005年建成,板楼,,
大唐花苑,,121.08208,32.06716,8639,2008年建成,板楼,,
丰乐苑,,120.56018,32.39119,6235,2001年建成,板楼,,
法官公寓,,120.8801117,32.014431,暂无,2002年建成,板楼,,
国城广场,,120.92997,31.9992,12844,2017年建成,板楼,,
濠东小苑,,120.87337,32.0248,20396,,,,
海天大厦,,120.87185,32.0039,28733,2007年建成,板塔结合,,
海上名门,,121.19599,31.90011,8603,2009年建成,板楼,,
海门东恒盛国际公馆,144,121.18093,31.87351,14716,2013年建成,板楼,板塔结合,
海门中南世纪锦城,144,121.17369,31.87813,17476,2013年建成,塔楼,,
海门锦绣花园,,121.17022,31.88728,11811,2000年建成,板楼,,
海影新村,,121.17856,31.89725,8599,2000年建成,板楼,,
华能大厦住宅,,120.84496,32.00304,9025,1996年建成,板塔结合,,
汇东小区,,121.66898,31.79305,7288,2009年建成,板楼,,
宏庆苑,,120.84708,32.01447,8523,1998年建成,板楼,,
荷兰小镇,816,120.55367,32.3915,7377,2014年建成,板楼,,
华府御庭,89,120.55891,32.37619,6870,2011年建成,板楼,,
汇金苑,,121.06471,32.08235,10582,2010年建成,板楼,,
华威园,,120.86018,32.01814,15501,1996年建成,板楼,,
景瑞御江山,108,121.16636,31.87007,9211,2015年建成,板楼,,
金茂国际,89,120.54999,32.38488,6013,2011年建成,板楼,,
景华金水华庭,89,120.5895,32.10192,4657,2014年建成,板楼,,
江中花园,,120.56273,32.3868,6595,2006年建成,板楼,,
九溪源著,,121.00099,31.83268,11750,,板塔结合,,
解放新村,,120.85887,32.00797,18664,1988年建成,板楼,,
锦绣花苑,,121.08108,32.07383,8108,2009年建成,板楼,,
金欣佳苑,,121.07762,32.03688,7605,2012年建成,板楼,,
锦江苑,,120.85952,32.02879,14100,2005年建成,板楼,,
丽阳花园,,120.80363,32.09456,5675,,板楼,,
绿城·沁园,,120.83028,32.032123,20647,,板塔结合,,
民安花苑,,120.87598,32.04652,9527,2007年建成,板楼,,
明天广场,,121.65039,31.81482,10365,2009年建成,板楼,,
清华苑,,121.6235,31.82297,5667,2009年建成,板楼,,
润友大厦,,120.86214,32.01619,25883,2006年建成,板楼,,
如皋紫竹苑,,120.56642,32.37918,8918,2000年建成,板楼,,
苏东花苑,,120.8591,32.00285,10079,2002年建成,板楼,,
申港城,,121.6355057,31.8200531,7250,2010年建成,板楼,,
水清华庭,,120.57894,32.102,2868,2009年建成,板楼,,
水绘曦园,,120.56617,32.39593,5131,2012年建成,板楼,,
上海路5号,,120.93634,31.91976,9909,2002年建成,板楼,,
唐人新街,,120.84946,32.05337,8168,,板楼,,
通商华富国际广场,310,120.956934,31.932004,8677,2014年建成,板楼,,
通州天地华庭,,121.06923,32.08586,8269,,板楼,,
通州御景园,,121.12762,32.19043,5995,2015年建成,板楼,,
通盛花园,,120.95084,31.90783,6840,2002年建成,板楼,,
万科翡翠公园,,120.9728,31.92876,9217,,板塔结合,,
文定苑,,120.5704,32.38789,9243,2000年建成,板楼,,
鑫城新苑,,120.87406,31.98079,14366,2017年建成,板楼,,
新建花苑,,120.85009,32.00638,9189,2002年建成,板楼,,
新海通花园锦绣苑,,120.87994,32.01288,22515,2002年建成,板楼,,
欣乐鹤城苑,,121.6035614,32.04940033,6829,2014年建成,板塔结合,,
星美城市家园,,120.78083,32.44695,4166,,塔楼,,
新华福里,,120.80938,32.05094,9282,,,,
学林东苑,,121.0881,32.08703,8766,2002年建成,板楼,,
现代生活广场住宅,,120.8518829,32.02905655,12039,2010年建成,板楼,,
月亮湾,,121.16308,31.86986,11258,2002年建成,板楼,,
云起苑,144,121.15354,31.87629,18664,2017年建成,板塔结合,,
银州世纪家园,,121.65873,31.79767,7215,2007年建成,板楼,板塔结合,
亚特香榭水岸,,121.64353,31.8075,7898,2007年建成,板楼,,
育贤花苑,,120.56738,32.29081,3846,,板楼,,
跃龙路91号,,120.85865,32.01137,12921,2006年建成,板楼,,
怡景新居,,120.79561,32.09341,8697,2014年建成,板楼,,
姚港路机关宿舍,,120.8570938,32.00613785,12967,1996年建成,板楼,,
紫琅新村,,120.88767,31.96124,12274,1998年建成,板楼,,
中高公寓,,120.84572,32.01511,15588,2008年建成,板楼,,
中央景城,,120.56534,32.37867,6803,2011年建成,板楼,,
知行学府,,120.84274,32.15757,5960,,,,
爱法山水国际,120,120.4536,32.5145,5203,2014年建成,板楼,,
碧桂园·御湖半岛,,121.0991,32.06123,7724,2018年建成,板楼,,
北郭新村,,120.8762,32.02202,21948,1998年建成,板楼,,
板桥新村,,120.887563,32.022909,5790,1990年建成,板楼,,
城东花园,,121.67742,31.78963,8602,2006年建成,板楼,,
城北新村,,121.16814,31.90191,11327,2000年建成,板楼,,
财富广场,,121.19322,31.89324,6284,2011年建成,板塔结合,,
车城公寓,,121.63151,31.82256,6169,2005年建成,板楼,,
彩臣三村,,121.67272,31.80053,7063,2005年建成,板楼,,
长龙一村,,121.6758209,31.82220835,暂无,2009年建成,板楼,,
城市花园,,120.55307,32.3776,7013,1998年建成,板楼,,
东风苑,,120.5499725,32.39023972,5732,2000年建成,板楼,,
东翔花苑,,120.97451,32.07632,5668,2005年建成,板楼,,
东方雅苑,,120.88265,32.02023,11982,,板楼,,
富丽花园,,120.8479,32.02234,13906,2002年建成,板楼,,
丰泽园,,121.0792,32.0831,6648,,板楼,,
复三新村,,121.17009,31.89865,7465,,板楼,,
富民花苑,,120.93584,31.91875,8637,2002年建成,板楼,,
富安新居,,120.93292,31.92198,6922,2008年建成,板楼,,
港汇国际广场,,121.1772,32.29536,5404,2010年建成,板楼,,
光华水韵,,120.55434,32.3957,4791,2009年建成,板楼,,
濠东路51号,,120.8711243,32.02560043,11282,1995年建成,板楼,,
华辰大厦住宅,,120.8839264,32.00648499,11681,2007年建成,板楼,,
濠西花园,,120.8571,32.01999,12592,2005年建成,板楼,,
海天国际,,120.46662,32.54773,11485,2013年建成,板楼,,
海洲新城,,120.45196,32.52415,6067,,板楼,,
华盛沁园,,120.44624,32.53136,5440,,板楼,,
恒源新村,,120.47417,32.54897,5702,2017年建成,塔楼,,
海门博士花园,,121.17064,31.88915,暂无,2009年建成,板楼,,
海门荣盛花园,,121.208585,31.901398,8149,2003年建成,板楼,,
汇金原香花园,,121.63906,31.81659,8127,2010年建成,板楼,,
花港新村,,120.5738,32.38596,6113,2000年建成,板楼,,
惠浦新世纪,,120.76673,32.24249,5523,,,,
华宏国际,,120.85594,32.00874,4528,2007年建成,板楼,,
濠河名邸,,120.86068,32.00905,26092,2000年建成,板楼,,
华德天赐园,,121.07097,32.08962,6462,2002年建成,板楼,,
华雅苑,,120.88341,31.99918,9410,1998年建成,板楼,,
静海新村,,121.1716,31.88657,10983,2002年建成,板楼,,
节制闸新村,,120.83454,32.01948,11409,1980年建成,板楼,,
锦绣华庭,,121.66543,31.79774,5392,2008年建成,板楼,,
景都小区,,121.65409,31.82055,9745,2008年建成,板楼,,
建都新村,,121.65548,31.80898,7759,2002年建成,板楼,,
金才花园,,120.60105,32.29721,5908,,板楼,,
金水湾大花园,,120.90924,31.93109,6048,2013年建成,板楼,,
佳利秀水公寓,,120.85563,32.01041,16586,2006年建成,板楼,,
金桥东苑,,121.07375,32.05418,5630,2008年建成,板楼,,
开来华府,,121.65119,31.81101,24750,2011年建成,板楼,板塔结合,
丽茵嘉园,,120.86197,32.00008,13029,2002年建成,板楼,,
绿茵河畔,,121.21165,31.89987,5456,2000年建成,板楼,,
丽泰花园,,120.80405,32.08672,9873,2014年建成,板楼,,
龙新家园,,120.58549,32.38493,4310,2008年建成,板楼,,
绿润名都,6,120.57667,32.39583,7071,2012年建成,板楼,,
龙栖湾国际花园,,120.56761,32.28849,6419,2014年建成,板楼,,
梅花小苑,,120.86631,31.99665,10957,2001年建成,板楼,,
名居花苑,,121.19134,32.32997,5756,2014年建成,板楼,,
南凌育贤花苑,,120.62003,32.44244,3549,2015年建成,板楼,,
浦瑞小区,,121.19978,31.87046,5823,2003年建成,板楼,,
普庆苑,,120.56076,32.40091,3217,2000年建成,板楼,,
盆架桥花苑,,121.09104,32.05138,7505,2010年建成,板楼,,
秦灶新村,,120.86982,32.04826,4965,1990年建成,板楼,,
启东城南新村,,121.65338,31.80105,7113,2000年建成,板楼,,
前景花苑,,120.89028,31.98785,14566,2005年建成,板楼,,
瑞安名邸,,120.87018,32.00197,15465,2007年建成,板楼,,
如意紫都,,120.45868,32.53761,7901,,板楼,,
润福花园,,121.66272,31.82462,9560,2009年建成,板楼,,
如皋世纪光华苑,,120.557457,32.37711334,8016,2008年建成,板楼,,
如皋阳光花苑,,120.5618,32.38373,5363,2000年建成,板楼,,
狮山新村,,121.17269,31.89885,9728,,板楼,,
水韵名居,,121.19226,32.33329,6642,2013年建成,板楼,,
书香华庭,,120.74653,32.08995,7819,2011年建成,板楼,,
舒凯花苑,,120.94324,31.91583,8577,2009年建成,板楼,,
团结新村,,121.66018,31.80288,6815,2010年建成,板楼,,
天平公寓,,120.5506897,32.38528824,4727,1997年建成,板楼,,
同顺居,,120.9388733,31.91923714,8904,,板楼,,
万象新路小区,,120.8555222,32.01761246,9548,1976年建成,板楼,,
威斯汀酒店式公寓,,120.55155,32.38766,11100,2007年建成,板楼,,
文峰财富广场,,121.18461,32.31146,68332,2008年建成,板塔结合,,
万达花苑,,121.07686,32.06961,8117,1998年建成,板楼,,
王府公寓,,120.8721237,32.01792145,12692,2004年建成,板塔结合,,
文亮小苑,,120.88806,32.02707,19248,2016年建成,板楼,,
文峰干休所,,114.36659,36.09505,21396,1996年建成,板楼,,
秀水苑,,120.56128,32.3883,5758,2004年建成,板楼,,
秀景名豪,,120.41073,32.16604,3681,2011年建成,,,
星港湾,,121.0029755,31.84549522,7101,2009年建成,板楼,,
西工房,,120.80364,32.06255,8299,1996年建成,板楼,,
兴隆花苑,,120.94321,32.06164,7964,,板楼,,
兴发花苑,,120.94903,32.06443,6931,,板楼,,
新怡花苑,,121.07416,32.07371,7397,1995年建成,塔楼,,
鑫乾国际,,120.88501,31.9882,11589,2009年建成,板塔结合,,
永泓花园,,121.20445,31.88207,6397,2009年建成,板楼,,
御庭尚城,,121.18959,31.88448,11248,,板楼,,
颐园新村,,120.56157,32.39315,6169,2009年建成,板楼,,
迎春花园,,120.57279,32.39179,7615,2005年建成,板楼,,
中房汇达广场,4,120.82611,32.02776,11472,2013年建成,板楼,,
职工新村,,121.655,31.80643,6466,1996年建成,板楼,,
紫薇三村,,121.66501,31.82026,10285,2010年建成,板楼,,
中央广场,112,121.19394,32.31497,6519,2011年建成,板楼,,
中天润园,,121.17742,32.32108,4492,2012年建成,板楼,,
朱家园,,120.8609238,32.00856018,19711,1995年建成,板楼,,
中南君悦府,,121.09752,32.05474,12656,,板楼,,
82号大院,,120.8535,32.019012,14701,1996年建成,板楼,,
奥华国际装饰城,,120.48102,32.5479,8677,2009年建成,板楼,,
碧桂园·龙游湖,10,120.60901,32.34446,9408,,板塔结合,,
北兴园,,120.8773474,32.0464946,10002,1989年建成,板楼,,
百昌晏园,,120.86901,32.01935,暂无,2001年建成,板楼,,
百岁苑,,120.5637985,32.38969323,5500,2006年建成,板楼,,
